ts_code,name,start_date,end_date,ann_date,change_reason
688285.SH,高铁电气,20210923,,,其他
605138.SH,盛泰集团,20210923,,,其他
605567.SH,春雪食品,20210923,,,其他
001218.SZ,丽臣实业,20210923,,,其他
301067.SZ,显盈科技,20210922,,,其他
301066.SZ,万事利,20210922,,,其他
000920.SZ,沃顿科技,20210922,,20210918,改名
001219.SZ,青岛食品,20210922,,,其他
688722.SH,同益中,20210917,,,其他
688697.SH,纽威数控,20210917,,,其他
605598.SH,上海港湾,20210917,,,其他
301079.SZ,邵阳液压,20210917,,,其他
688272.SH,富吉瑞,20210917,,,其他
837242.BJ,建邦科技,20210916,,20210916,改名
688701.SH,卓锦股份,20210916,,,其他
605033.SH,美邦股份,20210916,,,其他
300854.SZ,中兰环保,20210916,,,其他
301078.SZ,孩子王,20210916,,,其他
688772.SH,珠海冠宇,20210916,,,其他
301072.SZ,中捷精工,20210915,,,其他
301077.SZ,星华反光,20210915,,,其他
301076.SZ,新瀚新材,20210915,,,其他
001217.SZ,华尔泰,20210915,,,其他
600281.SH,华阳新材,20210915,,20210910,改名
600955.SH,维远股份,20210915,,,其他
301073.SZ,君亭酒店,20210915,,,其他
002341.SZ,新纶新材,20210915,,20210915,改名
688707.SH,振华新材-U,20210914,,,其他
600048.SH,保利发展,20210914,,20210908,其他
001218.SZ,丽臣实业,20210914,,,其他
688707.SH,振华新材,20210914,,,其他
301062.SZ,上海艾录,20210914,,,其他
301065.SZ,本立科技,20210914,,,其他
605138.SH,盛泰集团,20210914,,,其他
605567.SH,春雪食品,20210914,,,其他
301059.SZ,金三江,20210913,,,其他
301069.SZ,凯盛新材,20210913,,,其他
688622.SH,禾信仪器,20210913,,,其他
301060.SZ,兰卫医学,20210913,,,其他
301061.SZ,匠心家居,20210913,,,其他
301068.SZ,大地海洋,20210913,,,其他
301075.SZ,多瑞医药,20210913,,,其他
688103.SH,国力股份,20210910,,,其他
301057.SZ,汇隆新材,20210909,,,其他
600640.SH,新国脉,20210909,,20210904,改名
605599.SH,菜百股份,20210909,,,其他
688091.SH,上海谊众,20210909,,,其他
301058.SZ,中粮工科,20210909,,,其他
688091.SH,上海谊众-U,20210909,,,其他
301066.SZ,万事利,20210908,,,其他
600281.SH,华阳新材,20210908,,20210903,改名
001213.SZ,中铁特货,20210908,,,其他
688767.SH,博拓生物,20210908,,,其他
301072.SZ,中捷精工,20210908,,,其他
301073.SZ,君亭酒店,20210908,,,其他
001217.SZ,华尔泰,20210908,,,其他
605598.SH,上海港湾,20210907,,,其他
301071.SZ,力量钻石,20210907,,,其他
301056.SZ,森赫股份,20210907,,,其他
688187.SH,时代电气,20210907,,,其他
301070.SZ,开勒股份,20210907,,,其他
001216.SZ,华瓷股份,20210907,,,其他
002668.SZ,ST奥马,20210907,,20210904,ST
301055.SZ,张小泉,20210906,,,其他
688121.SH,卓然股份,20210906,,,其他
301063.SZ,海锅股份,20210906,,,其他
688697.SH,纽威数控,20210906,,,其他
001215.SZ,千味央厨,20210906,,,其他
301069.SZ,凯盛新材,20210906,,,其他
688701.SH,卓锦股份,20210903,,,其他
301068.SZ,大地海洋,20210903,,,其他
300854.SZ,中兰环保,20210903,,,其他
301067.SZ,显盈科技,20210903,,,其他
301062.SZ,上海艾录,20210902,,,其他
301067.SZ,显盈科技,20210902,,,其他
301066.SZ,万事利,20210901,,,其他
600955.SH,维远股份,20210901,,,其他
600817.SH,宇通重工,20210901,,20210827,改名
301053.SZ,远信工业,20210901,,,其他
688711.SH,宏微科技,20210901,,,其他
688707.SH,振华新材,20210901,,,其他
301060.SZ,兰卫医学,20210901,,,其他
605033.SH,美邦股份,20210901,,,其他
688622.SH,禾信仪器,20210831,,,其他
301065.SZ,本立科技,20210831,,,其他
836077.BJ,吉林碳谷,20210831,,,其他
688776.SH,国光电气,20210831,,,其他
301059.SZ,金三江,20210831,,,其他
001216.SZ,华瓷股份,20210831,,,其他
301063.SZ,海锅股份,20210830,,,其他
301052.SZ,果麦文化,20210830,,,其他
688697.SH,纽威数控,20210830,,,其他
688103.SH,国力股份,20210830,,,其他
002113.SZ,ST天润,20210827,,20210826,摘星
301051.SZ,信濠光电,20210827,,,其他
688701.SH,卓锦股份,20210827,,,其他
688767.SH,博拓生物,20210827,,,其他
300854.SZ,中兰环保,20210827,,,其他
301058.SZ,中粮工科,20210827,,,其他
688091.SH,上海谊众,20210827,,,其他
835305.BJ,云创数据,20210826,,,其他
001213.SZ,中铁特货,20210826,,,其他
301061.SZ,匠心家居,20210826,,,其他
688786.SH,悦安新材,20210826,,,其他
301062.SZ,上海艾录,20210826,,,其他
301057.SZ,汇隆新材,20210826,,,其他
605599.SH,菜百股份,20210825,,,其他
688187.SH,时代电气,20210825,,,其他
605033.SH,美邦股份,20210825,,,其他
688707.SH,振华新材,20210825,,,其他
001215.SZ,千味央厨,20210825,,,其他
688121.SH,卓然股份,20210825,,,其他
600955.SH,维远股份,20210825,,,其他
301059.SZ,金三江,20210824,,,其他
605577.SH,龙版传媒,20210824,,,其他
000669.SZ,ST金鸿,20210824,,20210821,摘星
300256.SZ,*ST星星,20210824,,20210821,*ST
301049.SZ,超越科技,20210824,,,其他
301050.SZ,雷电微力,20210824,,,其他
688622.SH,禾信仪器,20210824,,,其他
301060.SZ,兰卫医学,20210824,,,其他
301056.SZ,森赫股份,20210824,,,其他
688766.SH,普冉股份,20210823,,,其他
001212.SZ,中旗新材,20210823,,,其他
002485.SZ,雪松发展,20210823,,20210823,改名
301055.SZ,张小泉,20210823,,,其他
688103.SH,国力股份,20210823,,,其他
301053.SZ,远信工业,20210820,,,其他
835174.BJ,五新隧装,20210820,,,其他
601728.SH,中国电信,20210820,,,其他
301058.SZ,中粮工科,20210820,,,其他
688767.SH,博拓生物,20210820,,,其他
688711.SH,宏微科技,20210820,,,其他
688091.SH,上海谊众,20210820,,,其他
601825.SH,沪农商行,20210819,,,其他
605580.SH,恒盛能源,20210819,,,其他
301057.SZ,汇隆新材,20210819,,,其他
688776.SH,国光电气,20210819,,,其他
300459.SZ,汤姆猫,20210819,,20210818,改名
688187.SH,时代电气,20210818,,,其他
831039.BJ,国义招标,20210818,,,其他
688728.SH,格科微,20210818,,,其他
001215.SZ,千味央厨,20210818,,,其他
301048.SZ,金鹰重工,20210818,,,其他
605599.SH,菜百股份,20210818,,,其他
301052.SZ,果麦文化,20210818,,,其他
688121.SH,卓然股份,20210818,,,其他
300646.SZ,侨源气体,20210818,,,其他
605598.SH,上海港湾,20210817,,,其他
301046.SZ,能辉科技,20210817,,,其他
600260.SH,ST凯乐,20210817,,20210816,ST
688733.SH,壹石通,20210817,,,其他
301056.SZ,森赫股份,20210817,,,其他
301047.SZ,义翘神州,20210816,,,其他
688798.SH,艾为电子,20210816,,,其他
871642.BJ,通易航天,20210816,,,其他
605069.SH,正和生态,20210816,,,其他
301055.SZ,张小泉,20210816,,,其他
832566.BJ,梓橦宫,20210813,,,其他
688787.SH,海天瑞声,20210813,,,其他
300844.SZ,山水比德,20210813,,,其他
301045.SZ,天禄科技,20210813,,,其他
688786.SH,悦安新材,20210813,,,其他
301053.SZ,远信工业,20210813,,,其他
688711.SH,宏微科技,20210813,,,其他
300994.SZ,久祺股份,20210812,,,其他
605588.SH,冠石科技,20210812,,,其他
300814.SZ,中富电路,20210812,,,其他
301049.SZ,超越科技,20210812,,,其他
301050.SZ,雷电微力,20210812,,,其他
688776.SH,国光电气,20210812,,,其他
688779.SH,长远锂科,20210811,,,其他
301041.SZ,金百泽,20210811,,,其他
301043.SZ,绿岛风,20210811,,,其他
605577.SH,龙版传媒,20210811,,,其他
001212.SZ,中旗新材,20210811,,,其他
000792.SZ,盐湖股份,20210810,,20210803,其他
600767.SH,运盛医疗,20210810,,20210809,撤销ST
603779.SH,威龙股份,20210810,,20210809,撤销ST
605589.SH,圣泉集团,20210810,,,其他
301051.SZ,信濠光电,20210810,,,其他
605598.SH,上海港湾,20210810,,,其他
430090.BJ,同辉信息,20210809,,,其他
301052.SZ,果麦文化,20210809,,,其他
688766.SH,普冉股份,20210809,,,其他
301051.SZ,信濠光电,20210809,,,其他
301048.SZ,金鹰重工,20210806,,,其他
301050.SZ,雷电微力,20210806,,,其他
300655.SZ,晶瑞电材,20210806,,20210806,改名
871553.BJ,凯腾精工,20210806,,,其他
688786.SH,悦安新材,20210806,,,其他
688148.SH,芳源股份,20210806,,,其他
301049.SZ,超越科技,20210806,,,其他
605580.SH,恒盛能源,20210806,,,其他
688728.SH,格科微,20210806,,,其他
601728.SH,中国电信,20210806,,,其他
001211.SZ,双枪科技,20210805,,,其他
300964.SZ,本川智能,20210805,,,其他
001213.SZ,中铁特货,20210805,,,其他
688778.SH,厦钨新能,20210805,,,其他
301042.SZ,安联锐视,20210805,,,其他
301046.SZ,能辉科技,20210805,,,其他
688733.SH,壹石通,20210805,,,其他
605069.SH,正和生态,20210804,,,其他
301038.SZ,深水规院,20210804,,,其他
688385.SH,复旦微电,20210804,,,其他
300774.SZ,倍杰特,20210804,,,其他
002256.SZ,兆新股份,20210804,,20210803,其他
301040.SZ,中环海陆,20210803,,,其他
601825.SH,沪农商行,20210803,,,其他
301045.SZ,天禄科技,20210803,,,其他
688798.SH,艾为电子,20210803,,,其他
688553.SH,汇宇制药,20210803,,,其他
605507.SH,国邦医药,20210802,,,其他
603209.SH,兴通股份,20210802,20220213,,其他
688670.SH,金迪克,20210802,,,其他
002627.SZ,三峡旅游,20210802,,20210802,改名
688787.SH,海天瑞声,20210802,,,其他
688766.SH,普冉股份,20210802,,,其他
301047.SZ,义翘神州,20210802,,,其他
300844.SZ,山水比德,20210802,,,其他
688509.SH,正元地信,20210730,,,其他
688511.SH,天微电子,20210730,,,其他
301037.SZ,保立佳,20210730,,,其他
300814.SZ,中富电路,20210730,,,其他
605580.SH,恒盛能源,20210730,,,其他
688728.SH,格科微,20210730,,,其他
301048.SZ,金鹰重工,20210730,,,其他
300844.SZ,山水比德,20210730,,,其他
301047.SZ,义翘神州,20210730,,,其他
601728.SH,中国电信,20210730,,,其他
688779.SH,长远锂科,20210729,,,其他
688071.SH,华依科技,20210729,,,其他
001210.SZ,金房节能,20210729,,,其他
301036.SZ,双乐股份,20210729,,,其他
001213.SZ,中铁特货,20210729,,,其他
301046.SZ,能辉科技,20210729,,,其他
605588.SH,冠石科技,20210729,,,其他
688733.SH,壹石通,20210729,,,其他
301035.SZ,润丰股份,20210728,,,其他
300994.SZ,久祺股份,20210728,,,其他
301024.SZ,霍普股份,20210728,,,其他
002650.SZ,加加食品,20210728,,20210727,撤销ST
301041.SZ,金百泽,20210728,,,其他
605069.SH,正和生态,20210728,,,其他
605588.SH,冠石科技,20210728,,,其他
605589.SH,圣泉集团,20210728,,,其他
688718.SH,唯赛勃,20210728,,,其他
301045.SZ,天禄科技,20210727,,,其他
688296.SH,和达科技,20210727,,,其他
688148.SH,芳源股份,20210727,,,其他
688798.SH,艾为电子,20210727,,,其他
688768.SH,容知日新,20210726,,,其他
301033.SZ,迈普医学,20210726,,,其他
688787.SH,海天瑞声,20210726,,,其他
688778.SH,厦钨新能,20210726,,,其他
605167.SH,利柏特,20210726,,,其他
301029.SZ,怡合达,20210723,,,其他
300964.SZ,本川智能,20210723,,,其他
601921.SH,浙版传媒,20210723,,,其他
001209.SZ,洪兴股份,20210723,,,其他
301043.SZ,绿岛风,20210723,,,其他
600593.SH,*ST圣亚,20210722,,20210720,*ST
688779.SH,长远锂科,20210722,,,其他
001211.SZ,双枪科技,20210722,,,其他
603555.SH,ST贵人,20210722,,20210721,摘星
301042.SZ,安联锐视,20210722,,,其他
688303.SH,大全能源,20210722,,,其他
301030.SZ,仕净科技,20210722,,,其他
688385.SH,复旦微电,20210722,,,其他
301032.SZ,新柴股份,20210722,,,其他
688800.SH,瑞可达,20210722,,,其他
300774.SZ,倍杰特,20210721,,,其他
605577.SH,龙版传媒,20210721,,,其他
300814.SZ,中富电路,20210721,,,其他
001212.SZ,中旗新材,20210721,,,其他
301040.SZ,中环海陆,20210721,,,其他
605589.SH,圣泉集团,20210721,,,其他
688103.SH,国力科技,20210721,,,其他
605507.SH,国邦医药,20210721,,,其他
301028.SZ,东亚机械,20210720,,,其他
839946.BJ,华阳变速,20210720,,,其他
605056.SH,咸亨国际,20210720,,,其他
605365.SH,立达信,20210720,,,其他
688670.SH,金迪克,20210720,,,其他
688148.SH,芳源股份,20210720,,,其他
301025.SZ,读客文化,20210719,,,其他
300268.SZ,佳沃食品,20210719,,20210717,改名
688509.SH,正元地信,20210719,,,其他
300362.SZ,天翔退,20210719,,20210716,终止上市
688511.SH,天微电子,20210719,,,其他
688778.SH,厦钨新能,20210719,,,其他
301038.SZ,深水规院,20210719,,,其他
301041.SZ,金百泽,20210716,,,其他
301026.SZ,浩通科技,20210716,,,其他
300994.SZ,久祺股份,20210716,,,其他
688501.SH,青达环保,20210716,,,其他
301037.SZ,保立佳,20210716,,,其他
688071.SH,华依科技,20210716,,,其他
002638.SZ,勤上股份,20210716,,20210715,撤销*ST
301035.SZ,润丰股份,20210716,,,其他
688500.SH,慧辰股份,20210716,,20210713,其他
301036.SZ,双乐股份,20210716,,,其他
301031.SZ,中熔电气,20210715,,,其他
301027.SZ,华蓝集团,20210715,,,其他
000595.SZ,宝塔实业,20210715,,20210714,撤销*ST
002661.SZ,克明食品,20210715,,20210715,改名
001210.SZ,金房节能,20210715,,,其他
688385.SH,复旦微电,20210715,,,其他
688718.SH,唯赛勃,20210715,,,其他
688793.SH,倍轻松,20210715,,,其他
301040.SZ,中环海陆,20210714,,,其他
605577.SH,龙版传媒,20210714,,,其他
605507.SH,国邦医药,20210714,,,其他
301024.SZ,霍普股份,20210714,,,其他
688296.SH,和达科技,20210714,,,其他
300774.SZ,倍杰特,20210714,,,其他
601825.SH,沪农商行,20210713,,,其他
688768.SH,容知日新,20210713,,,其他
688038.SH,中科通达,20210713,,,其他
605167.SH,利柏特,20210713,,,其他
001212.SZ,中旗新材,20210713,,,其他
688799.SH,华纳药厂,20210713,,,其他
688670.SH,金迪克,20210713,,,其他
688787.SH,海天瑞声,20210713,,,其他
301030.SZ,仕净科技,20210712,,,其他
688509.SH,正元地信,20210712,,,其他
688511.SH,天微电子,20210712,,,其他
301033.SZ,迈普医学,20210712,,,其他
301032.SZ,新柴股份,20210712,,,其他
688303.SH,大全能源,20210712,,,其他
605028.SH,世茂能源,20210712,,,其他
300646.SZ,侨源气体,20210711,,,其他
301036.SZ,双乐股份,20210709,,,其他
601921.SH,浙版传媒,20210709,,,其他
301038.SZ,深水规院,20210709,,,其他
600705.SH,中航产融,20210709,,20210706,改名
688087.SH,英科再生,20210709,,,其他
301037.SZ,保立佳,20210709,,,其他
605020.SH,永和股份,20210709,,,其他
301029.SZ,怡合达,20210709,,,其他
688305.SH,科德数控,20210709,,,其他
688800.SH,瑞可达,20210709,,,其他
688071.SH,华依科技,20210709,,,其他
301036.SZ,欢乐股份,20210709,,,其他
832885.BJ,星辰科技,20210708,,,其他
301035.SZ,润丰股份,20210708,,,其他
605056.SH,咸亨国际,20210708,,,其他
688789.SH,宏华数科,20210708,,,其他
301039.SZ,中集车辆,20210708,,,其他
688718.SH,唯赛勃,20210708,,,其他
301023.SZ,江南奕帆,20210707,,,其他
301018.SZ,申菱环境,20210707,,,其他
688296.SH,和达科技,20210707,,,其他
688226.SH,威腾电气,20210707,,,其他
301028.SZ,东亚机械,20210707,,,其他
605365.SH,立达信,20210707,,,其他
600093.SH,*ST易见,20210707,,20210706,*ST
605162.SH,新中港,20210707,,,其他
002601.SZ,龙佰集团,20210707,,20210707,改名
001209.SZ,洪兴股份,20210707,,,其他
605287.SH,德才股份,20210706,,,其他
301021.SZ,英诺激光,20210706,,,其他
301020.SZ,密封科技,20210706,,,其他
601825.SH,沪农商行,20210706,,,其他
688501.SH,青达环保,20210706,,,其他
605167.SH,利柏特,20210706,,,其他
688768.SH,容知日新,20210706,,,其他
301026.SZ,浩通科技,20210705,,,其他
688303.SH,大全能源,20210705,,,其他
301032.SZ,新柴股份,20210705,,,其他
301027.SZ,华蓝集团,20210705,,,其他
834765.BJ,美之高,20210705,,,其他
301033.SZ,迈普医学,20210705,,,其他
301017.SZ,漱玉平民,20210705,,,其他
688239.SH,航宇科技,20210705,,,其他
301022.SZ,海泰科,20210702,,,其他
301029.SZ,怡合达,20210702,,,其他
688793.SH,倍轻松,20210702,,,其他
301030.SZ,仕净环保,20210702,,,其他
301031.SZ,中熔电气,20210702,,,其他
688800.SH,瑞可达,20210702,,,其他
301030.SZ,仕净科技,20210702,,,其他
301025.SZ,读客文化,20210701,,,其他
688499.SH,利元亨,20210701,,,其他
688161.SH,威高骨科,20210630,,,其他
002761.SZ,浙江建投,20210630,,20210630,改名
603171.SH,税友股份,20210630,,,其他
688038.SH,中科通达,20210630,,,其他
688799.SH,华纳药厂,20210630,,,其他
301028.SZ,东亚机械,20210630,,,其他
002778.SZ,中晟高科,20210630,,20210630,改名
301016.SZ,雷尔伟,20210630,,,其他
605011.SH,杭州热电,20210630,,,其他
301015.SZ,百洋医药,20210630,,,其他
605365.SH,立达信,20210629,,,其他
600821.SH,金开新能,20210629,,20210624,改名
605020.SH,永和股份,20210629,,,其他
688305.SH,科德数控,20210629,,,其他
301013.SZ,利和兴,20210629,,,其他
688501.SH,青达环保,20210629,,,其他
002716.SZ,金贵银业,20210628,,20210625,撤销*ST
688601.SH,力芯微,20210628,,,其他
688367.SH,工大高科,20210628,,,其他
301027.SZ,华蓝集团,20210628,,,其他
301039.SZ,中集车辆,20210628,,,其他
831768.BJ,拾比佰,20210628,,,其他
301019.SZ,宁波色母,20210628,,,其他
688789.SH,宏华数科,20210628,,,其他
688793.SH,倍轻松,20210625,,,其他
688276.SH,百克生物,20210625,,,其他
688087.SH,英科再生,20210625,,,其他
601528.SH,瑞丰银行,20210625,,,其他
301026.SZ,浩通科技,20210625,,,其他
301004.SZ,嘉益股份,20210625,,,其他
605162.SH,新中港,20210624,,,其他
600008.SH,首创环保,20210624,,20210619,改名
001208.SZ,华菱线缆,20210624,,,其他
301025.SZ,读客文化,20210624,,,其他
001210.SZ,金房节能,20210624,,,其他
002535.SZ,ST林重,20210624,,20210623,摘星
000410.SZ,ST沈机,20210624,,20210623,摘星
301018.SZ,申菱环境,20210623,,,其他
301020.SZ,密封科技,20210623,,,其他
301021.SZ,英诺激光,20210623,,,其他
001207.SZ,联科科技,20210623,,,其他
605287.SH,德才股份,20210623,,,其他
688226.SH,威腾电气,20210623,,,其他
688690.SH,纳微科技,20210623,,,其他
688038.SH,中科通达,20210623,,,其他
688799.SH,华纳药厂,20210623,,,其他
688216.SH,气派科技,20210623,,,其他
301023.SZ,江南奕帆,20210623,,,其他
000017.SZ,深中华A,20210622,,20210619,撤销*ST
605020.SH,永和股份,20210622,,,其他
688425.SH,铁建重工,20210622,,,其他
000806.SZ,ST银河,20210622,,20210619,摘星
301012.SZ,扬电科技,20210622,,,其他
688305.SH,科德数控,20210622,,,其他
688239.SH,航宇科技,20210622,,,其他
600193.SH,创兴资源,20210622,,20210621,撤销ST
688766.SH,普冉股份,20210622,,,其他
002529.SZ,海源复材,20210622,,20210622,撤销*ST
301039.SZ,中集车辆,20210621,,,其他
688789.SH,宏华数科,20210621,,,其他
000780.SZ,ST平能,20210621,,20210618,摘星
688621.SH,阳光诺和,20210621,,,其他
002513.SZ,蓝丰生化,20210621,,20210618,撤销*ST
688499.SH,利元亨,20210618,,,其他
688517.SH,金冠电气,20210618,,,其他
688161.SH,威高骨科,20210618,,,其他
301010.SZ,晶雪节能,20210618,,,其他
300984.SZ,金沃股份,20210618,,,其他
000971.SZ,ST高升,20210618,,20210617,撤销*ST
601665.SH,齐鲁银行,20210618,,,其他
688087.SH,英科再生,20210618,,,其他
